amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
23834,open-space-and-leisure,13/02388/FUL-da,13/02388/FUL-S4.,2014-12-14,2020-05-20,local-authority-eng:SND,2014-03-07,,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S4-
59757,affordable-housing,14/02062/VAR-da,14/02062/VAR-S2.1.1,,2020-10-19,local-authority-eng:SND,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S2-1-1
139433,affordable-housing,14/02062/VAR-da,14/02062/VAR-S2.1.2,,2020-10-19,local-authority-eng:SND,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S2-1-2
59445,education,14/02062/VAR-da,14/02062/VAR-S3,,2020-10-19,local-authority-eng:SND,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S3
23834,open-space-and-leisure,14/02062/VAR-da,14/02062/VAR-S4,,2020-10-19,local-authority-eng:SND,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S4
65193,open-space-and-leisure,14/00506/OUT-da,14/00506/OUT-S2.A.1,,2020-05-20,local-authority-eng:SND,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-A-1
146289,education,14/00506/OUT-da,14/00506/OUT-S2.B.1,,2020-05-20,local-authority-eng:SND,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-B-1
1.0784E+5,transport-and-travel,14/00506/OUT-da,14/00506/OUT-S2.C.1,,2020-05-20,local-authority-eng:SND,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-C-1
,affordable-housing,14/00506/OUT-da,14/00506/OUT-S4.,,2020-05-20,local-authority-eng:SND,2015-01-06,10,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S4-
24535,open-space-and-leisure,14/01647/FUL-da,14/01647/FUL-S2.1.1,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-1-1
24535,open-space-and-leisure,14/01647/FUL-da,14/01647/FUL-S2.1.2,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-1-2
69723,education,14/01647/FUL-da,14/01647/FUL-S2.2.1,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-1
69723,education,14/01647/FUL-da,14/01647/FUL-S2.2.2,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-2
69723,education,14/01647/FUL-da,14/01647/FUL-S2.2.3,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-3
7E+4,transport-and-travel,14/01647/FUL-da,14/01647/FUL-S2.3.1,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-3-1
7E+4,transport-and-travel,14/01647/FUL-da,14/01647/FUL-S2.3.2,,2020-05-20,local-authority-eng:SND,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-3-2
,affordable-housing,14/01647/FUL-da,14/01647/FUL-S4.,,2020-05-20,local-authority-eng:SND,2016-05-12,7,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S4-
2E+4,transport-and-travel,14/02701/FUL-da,14/02701/FUL-S2.,,2020-05-20,local-authority-eng:SND,2015-08-07,,/developer-agreement-contribution/local-authority-eng/SND/14-02701-FUL-S2-
,affordable-housing,15/00123/FUL-da,15/00123/FUL-S2.,,2020-05-20,local-authority-eng:SND,2015-09-14,51,/developer-agreement-contribution/local-authority-eng/SND/15-00123-FUL-S2-
61688,open-space-and-leisure,15/00123/FUL-da,15/00123/FUL-S3.,,2020-05-20,local-authority-eng:SND,2015-09-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00123-FUL-S3-
103047,open-space-and-leisure,15/00815/HYB-da,15/00815/HYB-S2.1a.,,2020-05-20,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-1a-
9.113E+4,open-space-and-leisure,15/00815/HYB-da,15/00815/HYB-S2.1b.,2019-03-29,2020-05-20,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-1b-
140981.66,education,15/00815/HYB-da,15/00815/HYB-S2.2.1,,2020-05-20,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-1
140981.66,education,15/00815/HYB-da,15/00815/HYB-S2.2.2,,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-2
140981.68,education,15/00815/HYB-da,15/00815/HYB-S2.2.3,,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-3
127084.33,education,15/00815/HYB-da,15/00815/HYB-S2.2.1-Ph2,2019-03-29,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-1-Ph2
127084.33,education,15/00815/HYB-da,15/00815/HYB-S2.2.2-Ph2,2019-03-29,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-2-Ph2
127084.34,education,15/00815/HYB-da,15/00815/HYB-S2.2.3-Ph2,2019-03-29,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-3-Ph2
6E+4,green-infrastructure,15/00815/HYB-da,15/00815/HYB-S2.3,,2020-05-21,local-authority-eng:SND,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-3
,affordable-housing,15/00815/HYB-da,15/00815/HYB-S4.,,2020-05-21,local-authority-eng:SND,2016-03-14,15,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S4-
98841,open-space-and-leisure,17/02445/FUL-da,17/02445/FUL-S2.1,,2020-05-22,local-authority-eng:SND,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-1
127084.33,education,17/02445/FUL-da,17/02445/FUL-S2.2.1,,2020-05-22,local-authority-eng:SND,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-1
127084.33,education,17/02445/FUL-da,17/02445/FUL-S2.2.2,,2020-05-22,local-authority-eng:SND,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-2
127084.34,education,17/02445/FUL-da,17/02445/FUL-S2.2.3,,2020-05-22,local-authority-eng:SND,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-3
,affordable-housing,17/02445/FUL-da,17/02445/FUL-S2.4,,2020-05-22,local-authority-eng:SND,2019-03-29,14,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-4
6E+3,monitoring-fees,17/02445/FUL-da,17/02445/FUL-MON,,2020-06-03,local-authority-eng:SND,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-MON
41359,open-space-and-leisure,16/01045/FUL-da,16/01045/FUL-S2.A,,2020-05-22,local-authority-eng:SND,2016-11-17,,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S2-A
109097,education,16/01045/FUL-da,16/01045/FUL-S2.B,,2020-05-22,local-authority-eng:SND,2016-11-17,,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S2-B
,affordable-housing,17/02445/FUL-da,16/01045/FUL-S4.,,2020-05-22,local-authority-eng:SND,2016-11-17,6,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S4-
98267.48,education,16/01687/FUL-da,16/01687/OUT-S2.A.1,,2020-05-22,local-authority-eng:SND,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-1
98267.48,education,16/01687/FUL-da,16/01687/OUT-S2.A.2,,2020-05-22,local-authority-eng:SND,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-2
101245.29,education,16/01687/FUL-da,16/01687/OUT-S2.A.3,,2020-05-22,local-authority-eng:SND,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-3
,affordable-housing,16/01687/FUL-da,16/01687/OUT-S4.,,2020-05-22,local-authority-eng:SND,2018-06-29,14,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S4-
2E+3,monitoring-fees,16/01687/FUL-da,16/01687/OUT-MON,,2020-06-03,local-authority-eng:SND,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-MON
2.497E+4,green-infrastructure,19/00963/FUL-da,19/00963/FUL-S2.B.1,,2020-05-22,local-authority-eng:SND,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-S2-B-1
2.497E+4,green-infrastructure,19/00963/FUL-da,19/00963/FUL-S2.B.2,,2020-05-22,local-authority-eng:SND,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-S2-B-2
5E+2,monitoring-fees,19/00963/FUL-da,19/00963/FUL-MON,,2020-06-03,local-authority-eng:SND,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-MON
3414,other,18/02154/FUL-da,18/02154/FUL-S2.,,2020-05-22,local-authority-eng:SND,2019-12-10,,/developer-agreement-contribution/local-authority-eng/SND/18-02154-FUL-S2-
5E+2,monitoring-fees,18/02154/FUL-da,18/02154/FUL-MON,,2020-10-19,local-authority-eng:SND,2019-12-10,,/developer-agreement-contribution/local-authority-eng/SND/18-02154-FUL-MON
3.4E+4,open-space-and-leisure,08/03987/REM-da,08/03987/REM-S1.1.1,2011-11-08,2020-05-22,local-authority-eng:SND,2009-02-20,,/developer-agreement-contribution/local-authority-eng/SND/08-03987-REM-S1-1-1
4.692E+4,open-space-and-leisure,08/03987/REM-da,08/03987/REM-S1.1.2,2011-11-08,2020-05-22,local-authority-eng:SND,2009-02-20,,/developer-agreement-contribution/local-authority-eng/SND/08-03987-REM-S1-1-2
5608,open-space-and-leisure,15/00053/REM-da,15/00053/FUL-S3.4,,2020-05-22,local-authority-eng:SND,2015-04-23,,/developer-agreement-contribution/local-authority-eng/SND/15-00053-FUL-S3-4
3.4E+3,open-space-and-leisure,11/02275/FUL-da,11/02275/FUL-S1.1.1,,2020-10-19,local-authority-eng:SND,2011-11-08,,/developer-agreement-contribution/local-authority-eng/SND/11-02275-FUL-S1-1-1
4.692E+4,open-space-and-leisure,11/02275/FUL-da,11/02275/FUL-S1.1.2,,2020-10-19,local-authority-eng:SND,2011-11-08,,/developer-agreement-contribution/local-authority-eng/SND/11-02275-FUL-S1-1-2
542,other,19/01444/FDC-da,19/01444/FDC-3a.,,2020-05-22,local-authority-eng:SND,2019-12-02,,/developer-agreement-contribution/local-authority-eng/SND/19-01444-FDC-3a-
78602.33,education,18/00609/FU4-da,18/00609/FU4-S2.1.a,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-a
78602.33,education,18/00609/FU4-da,18/00609/FU4-S2.1.b,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-b
78602.34,education,18/00609/FU4-da,18/00609/FU4-S2.1.c,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-c
17155,green-infrastructure,18/00609/FU4-da,18/00609/FU4-S2.2,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-2
86288,green-infrastructure,18/00609/FU4-da,18/00609/FU4-S2.3.1.a,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-3-1-a
86288,green-infrastructure,18/00609/FU4-da,18/00609/FU4-S2.3.1.b,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-3-1-b
44864,open-space-and-leisure,18/00609/FU4-da,18/00609/FU4-S2.4,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-4
27629.1,open-space-and-leisure,18/00609/FU4-da,18/00609/FU4-S2.5,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-5
1.695E+5,affordable-housing,18/00609/FU4-da,18/00609/FU4-S2.6.2a,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2a
1.695E+5,affordable-housing,18/00609/FU4-da,18/00609/FU4-S2.6.2b,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2b
1.695E+5,affordable-housing,18/00609/FU4-da,18/00609/FU4-S2.6.2c,,2020-05-22,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2c
,green-infrastructure,18/00609/FU4-da,18/00609/FU4-C7.,,2020-05-22,local-authority-eng:SND,2019-04-26,1,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-C7-
6E+3,monitoring-fees,18/00609/FU4-da,18/00609/FU4-MON,,2020-06-05,local-authority-eng:SND,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-MON
1084,other,18/01901/FUL-da,18/01901/FUL-3a.,,2020-10-19,local-authority-eng:SND,2019-08-05,,/developer-agreement-contribution/local-authority-eng/SND/18-01901-FUL-3a-
5E+2,monitoring-fees,18/01901/FUL-da,18/01901/FUL-MON,,2020-06-05,local-authority-eng:SND,2019-08-05,,/developer-agreement-contribution/local-authority-eng/SND/18-01901-FUL-MON
48347,education,18/01963/FU4-da,18/01963/FU4-S2.,,2020-05-22,local-authority-eng:SND,2019-05-02,,/developer-agreement-contribution/local-authority-eng/SND/18-01963-FU4-S2-
5E+2,monitoring-fees,18/01963/FU4-da,18/01963/FU4-MON,,2020-06-05,local-authority-eng:SND,2019-05-02,,/developer-agreement-contribution/local-authority-eng/SND/18-01963-FU4-MON
,affordable-housing,18/02002/FU4-da,18/02002/FU4-S4.1,,2020-05-22,local-authority-eng:SND,2019-04-01,17,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-1
8E+3,transport-and-travel,18/02002/FU4-da,18/02002/FU4-S4.2,,2020-05-26,local-authority-eng:SND,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2
13124,green-infrastructure,18/02002/FU4-da,18/02002/FU4-S4.2.1,,2020-05-26,local-authority-eng:SND,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-1
50213,education,18/02002/FU4-da,18/02002/FU4-S4.2.2,,2020-05-26,local-authority-eng:SND,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-2
11968,open-space-and-leisure,18/02002/FU4-da,18/02002/FU4-S4.2.3,,2020-05-26,local-authority-eng:SND,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-3
2E+3,monitoring-fees,18/02002/FU4-da,18/02002/FU4-MON,,2020-06-05,local-authority-eng:SND,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-MON
59021.5,education,19/00253/FUL-da,19/00253/FUL-S2.1.1.1,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-1-1-1
59021.5,education,19/00253/FUL-da,19/00253/FUL-S2.1.1.2,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-1-1-2
5E+3,transport-and-travel,19/00253/FUL-da,19/00253/FUL-S2.2,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-2
4.2E+4,open-space-and-leisure,19/00253/FUL-da,19/00253/FUL-S2.3,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-3
,affordable-housing,19/00253/FUL-da,19/00253/FUL-S3.,,2020-05-26,local-authority-eng:SND,2019-06-13,2,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S3-
1.8E+4,green-infrastructure,19/00253/FUL-da,19/00253/FUL-S4.1.1,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S4-1-1
1.8E+4,green-infrastructure,19/00253/FUL-da,19/00253/FUL-S4.1.2,,2020-05-26,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S4-1-2
4.75E+3,monitoring-fees,19/00253/FUL-da,19/00253/FUL-MON,,2020-06-05,local-authority-eng:SND,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-MON
1.08973E+6,transport-and-travel,16/00388/HY4-da,16/00388/HY4-S2.A,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-A
1.68445E+6,education,16/00388/HY4-da,16/00388/HY4-S2.B,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-B
5.0445E+5,open-space-and-leisure,16/00388/HY4-da,16/00388/HY4-S2.C,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-C
1.8644E+5,transport-and-travel,16/00388/HY4-da,16/00388/HY4-S2.D,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-D
1.6402E+5,green-infrastructure,16/00388/HY4-da,16/00388/HY4-S2.E,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-E
50445,open-space-and-leisure,16/00388/HY4-da,16/00388/HY4-S2.F,,2020-05-26,local-authority-eng:SND,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-F
,open-space-and-leisure,16/00388/HY4-da,16/00388/HY4-S3.A,,2020-05-26,local-authority-eng:SND,2016-12-21,2,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S3-A
,green-infrastructure,16/00388/HY4-da,16/00388/HY4-S6.,,2020-05-26,local-authority-eng:SND,2016-12-21,1,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S6-
,affordable-housing,16/00388/HY4-da,16/00388/HY4-S8.,,2020-05-26,local-authority-eng:SND,2016-12-21,59,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S8-
98506.67,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.A.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-1
98506.67,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.A.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-2
98506.66,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.A.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-3
152266.67,education,16/02356/LR4-da,16/02356/LR4-S2.B.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-1
152266.67,education,16/02356/LR4-da,16/02356/LR4-S2.B.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-2
152266.66,education,16/02356/LR4-da,16/02356/LR4-S2.B.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-3
4.56E+4,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.C.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-1
4.56E+4,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.C.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-2
4.56E+4,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.C.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-3
16853.33,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.D.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-1
16853.33,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.D.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-2
16853.34,transport-and-travel,16/02356/LR4-da,16/02356/LR4-S2.D.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-3
15826.67,green-infrastructure,16/02356/LR4-da,16/02356/LR4-S2.E.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-1
15826.67,green-infrastructure,16/02356/LR4-da,16/02356/LR4-S2.E.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-2
15826.66,green-infrastructure,16/02356/LR4-da,16/02356/LR4-S2.E.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-3
4.56E+3,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.F.2.1,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-1
4.56E+3,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.F.2.2,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-2
4.56E+3,open-space-and-leisure,16/02356/LR4-da,16/02356/LR4-S2.F.2.3,,2020-05-26,local-authority-eng:SND,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-3
,green-infrastructure,16/02356/LR4-da,16/02356/LR4-S6.,,2020-05-26,local-authority-eng:SND,2018-09-28,1,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S6-
,affordable-housing,16/02356/LR4-da,16/02356/LR4-S8.,,2020-05-26,local-authority-eng:SND,2018-09-28,16,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S8-
2.5E+5,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.A,,2020-05-26,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-A
222037.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.A.1.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-1
222037.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.A.1.2,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-2
222037.34,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.A.1.3,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-3
472026.66,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-1
472026.67,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.2,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-2
472026.67,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.3,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-3
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-1
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.2,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-2
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.3,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-3
52245.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-1
52245.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.2,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-2
52245.34,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.3,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-3
173104,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S2.B.E.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-E-1
,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S3.,,2020-05-28,local-authority-eng:SND,2017-06-26,1,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S3-
,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S5.,,2020-05-28,local-authority-eng:SND,2017-06-26,1,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S5-
,affordable-housing,16/01524/HYB-da,16/01524/HYB-S6.,,2020-05-28,local-authority-eng:SND,2017-06-26,40,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S6-
1.35E+4,monitoring-fees,16/01524/HYB-da,16/01524/HYB-MONPh2,,2020-06-05,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-MONPh2
289306.66,education,16/01524/HYB-da,16/01524/HYB-S7.A.1,,2020-05-28,local-authority-eng:SND,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S7-A-1
